UniProt_ID,PDB_ID,chain_id,chain_length,score,coverageChain,coverageUniProt,identity,pass_filter
P47871,8JIQ,A,219,35,1,0.459119497,0.125,FALSE
P47871,8JIQ,B,332,34,1,0.696016771,0.126984127,FALSE
P47871,8JIQ,C,47,27,1,0.098532495,0.152173913,FALSE
P47871,8JIQ,E,29,28,1,0.060796646,0.172413793,FALSE
P47871,8JIQ,N,128,27,1,0.268343816,0.109375,FALSE
P47871,8JIQ,R,379,2015,1,0.794549266,1,TRUE
P47871,8JIT,A,229,34.5,1,0.480083857,0.12371134,FALSE
P47871,8JIT,P,30,31,1,0.062893082,0.2,FALSE
P47871,8JIT,B,339,34,1,0.710691824,0.126984127,FALSE
P47871,8JIT,C,56,27,1,0.117400419,0.145454545,FALSE
P47871,8JIT,N,128,27,1,0.268343816,0.109375,FALSE
P47871,8JIT,R,395,2133,1,0.828092243,1,TRUE
P47871,8JIU,A,231,36,1,0.48427673,0.082251082,FALSE
P47871,8JIU,P,30,28.5,1,0.062893082,0.3,FALSE
P47871,8JIU,B,339,34,1,0.710691824,0.126984127,FALSE
P47871,8JIU,C,56,27,1,0.117400419,0.145454545,FALSE
P47871,8JIU,N,128,27,1,0.268343816,0.109375,FALSE
P47871,8JIU,R,395,2133,1,0.828092243,1,TRUE
P47871,8JRU,R,267,1291,1,0.559748428,0.962546816,FALSE
P47871,8JRU,A,347,38,1,0.727463312,0.115879828,FALSE
P47871,8JRU,H,117,28.5,1,0.245283019,0.132743363,FALSE
P47871,8JRU,L,107,31,1,0.224318658,0.102803738,FALSE
P47871,8JRU,B,110,29,1,0.230607966,0.277108434,FALSE
P47871,8JRV,R,319,1545,1,0.668763103,0.97492163,FALSE
P47871,8JRV,G,25,28,1,0.052410901,0.2,FALSE
P47871,8JRV,A,356,38,1,0.746331237,0.093617021,FALSE
P47871,8JRV,H,117,28.5,1,0.245283019,0.132743363,FALSE
P47871,8JRV,L,107,31,1,0.224318658,0.102803738,FALSE
P47871,8JRV,B,113,28.5,1,0.236897275,0.18556701,FALSE
P47871,8WG8,A,234,37.5,1,0.490566038,0.12987013,FALSE
P47871,8WG8,B,339,34,1,0.710691824,0.126984127,FALSE
P47871,8WG8,G,56,27,1,0.117400419,0.145454545,FALSE
P47871,8WG8,N,128,27,1,0.268343816,0.109375,FALSE
P47871,8WG8,R,263,1321.5,1,0.551362683,1,FALSE
P47871,8WG8,E,17,21,1,0.035639413,0.235294118,FALSE
P43220,3C59,A,193,599,1,0.416846652,0.533678756,FALSE
P43220,3C59,B,43,20.5,1,0.09287257,0.11627907,FALSE
P43220,3C5T,A,210,603,1,0.453563715,0.495238095,FALSE
P43220,3C5T,B,46,22.5,1,0.099352052,0.130434783,FALSE
P43220,3IOL,A,162,585,1,0.349892009,0.617283951,FALSE
P43220,3IOL,B,38,18,1,0.082073434,0.131578947,FALSE
P43220,4ZGM,A,176,585,1,0.38012959,0.568181818,FALSE
P43220,4ZGM,B,42,18,1,0.090712743,0.071428571,FALSE
P43220,5E94,A,338,43,1,0.730021598,0.121710526,FALSE
P43220,5E94,B,318,38,1,0.686825054,0.092198582,FALSE
P43220,5E94,C,291,43,1,0.628509719,0.143968872,FALSE
P43220,5E94,D,285,38,1,0.615550756,0.092198582,FALSE
P43220,5E94,G,176,623,1,0.38012959,0.625,FALSE
P43220,5E94,H,145,585,1,0.313174946,0.689655172,FALSE
P43220,5NX2,A,393,2018,1,0.848812095,0.959287532,TRUE
P43220,5NX2,B,10,11,1,0.021598272,0.2,FALSE
P43220,5NX2,C,2,0,0,0,0,FALSE
P43220,5OTT,A,203,566,1,0.438444924,0.482758621,FALSE
P43220,5OTT,B,49,22.5,1,0.105831533,0.142857143,FALSE
P43220,5OTU,A,169,585,1,0.365010799,0.591715976,FALSE
P43220,5OTU,B,48,18,1,0.103671706,0.104166667,FALSE
P43220,5OTU,C,199,585,1,0.429805616,0.502512563,FALSE
P43220,5OTU,D,53,18,1,0.114470842,0.094339623,FALSE
P43220,5OTV,C,173,573,1,0.373650108,0.578034682,FALSE
P43220,5OTV,D,37,18,1,0.079913607,0.135135135,FALSE
P43220,5OTV,A,167,593,1,0.360691145,0.610778443,FALSE
P43220,5OTV,B,38,21,1,0.082073434,0.131578947,FALSE
P43220,5OTW,C,159,585,1,0.343412527,0.628930818,FALSE
P43220,5OTW,D,38,23,1,0.082073434,0.185185185,FALSE
P43220,5OTW,A,149,585,1,0.321814255,0.67114094,FALSE
P43220,5OTW,B,44,26.5,1,0.095032397,0.159090909,FALSE
P43220,5OTX,A,164,589,1,0.354211663,0.615853659,FALSE
P43220,5OTX,B,37,23,1,0.079913607,0.185185185,FALSE
P43220,5OTX,C,158,589,1,0.3412527,0.639240506,FALSE
P43220,5OTX,D,34,26.5,1,0.073434125,0.205882353,FALSE
P43220,5VEW,A,440,1202.5,1,0.950323974,0.893992933,TRUE
P43220,5VEW,B,436,1207,1,0.941684665,0.910394265,TRUE
P43220,5VEX,A,424,1202.5,1,0.915766739,0.947565543,TRUE
P43220,5VEX,B,424,1202.5,1,0.915766739,0.947565543,TRUE
P43220,6B3J,R,380,2023,1,0.820734341,0.997368421,TRUE
P43220,6B3J,P,33,22.5,1,0.071274298,0.181818182,FALSE
P43220,6B3J,A,195,31.5,1,0.421166307,0.157142857,FALSE
P43220,6B3J,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,6B3J,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,6B3J,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,6GB1,A,149,620,1,0.321814255,0.718120805,FALSE
P43220,6GB1,B,36,23,1,0.07775378,0.307692308,FALSE
P43220,6ORV,AP,195,31.5,1,0.421166307,0.157142857,FALSE
P43220,6ORV,BP,338,30.5,1,0.730021598,0.15625,FALSE
P43220,6ORV,GP,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,6ORV,NP,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,6ORV,RP,282,1456.5,1,0.609071274,0.992907801,FALSE
P43220,6VCB,R,379,2004,1,0.818574514,0.994722955,TRUE
P43220,6VCB,P,31,23,1,0.066954644,0.129032258,FALSE
P43220,6VCB,A,223,29.5,1,0.481641469,0.082191781,FALSE
P43220,6VCB,B,339,30.5,1,0.732181425,0.15625,FALSE
P43220,6VCB,G,59,30.5,1,0.127429806,0.210526316,FALSE
P43220,6VCB,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,6X18,A,379,39.5,1,0.818574514,0.085616438,FALSE
P43220,6X18,B,382,30.5,1,0.825053996,0.127118644,FALSE
P43220,6X18,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,6X18,N,131,34.5,1,0.282937365,0.153846154,FALSE
P43220,6X18,P,35,23,1,0.075593952,0.114285714,FALSE
P43220,6X18,R,404,2043.5,1,0.872570194,0.948019802,TRUE
P43220,6X19,A,392,39.5,1,0.846652268,0.079310345,FALSE
P43220,6X19,B,394,30.5,1,0.850971922,0.120967742,FALSE
P43220,6X19,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,6X19,N,134,34.5,1,0.289416847,0.153846154,FALSE
P43220,6X19,R,418,2062,1,0.902807775,0.923444976,TRUE
P43220,6X1A,A,351,39.5,1,0.758099352,0.079037801,FALSE
P43220,6X1A,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,6X1A,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,6X1A,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,6X1A,R,414,2087.5,1,0.894168467,0.939613527,TRUE
P43220,6XOX,A,220,29.5,1,0.475161987,0.083333333,FALSE
P43220,6XOX,B,339,30.5,1,0.732181425,0.15625,FALSE
P43220,6XOX,E,232,51.5,1,0.501079914,0.156097561,FALSE
P43220,6XOX,G,59,30.5,1,0.127429806,0.210526316,FALSE
P43220,6XOX,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,6XOX,R,381,2012.5,1,0.822894168,0.994750656,TRUE
P43220,7C2E,A,193,31.5,1,0.416846652,0.157142857,FALSE
P43220,7C2E,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7C2E,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7C2E,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7C2E,R,381,2023,1,0.822894168,0.994750656,TRUE
P43220,7DUQ,P,30,23,1,0.064794816,0.133333333,FALSE
P43220,7DUQ,R,392,2047.5,1,0.846652268,0.979591837,TRUE
P43220,7DUQ,A,240,32,1,0.518358531,0.147826087,FALSE
P43220,7DUQ,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7DUQ,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,7DUQ,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7DUR,A,235,35,1,0.507559395,0.228571429,FALSE
P43220,7DUR,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7DUR,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,7DUR,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7DUR,R,378,1957.5,1,0.816414687,0.981481481,TRUE
P43220,7EVM,A,235,35,1,0.507559395,0.228571429,FALSE
P43220,7EVM,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7EVM,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,7EVM,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7EVM,R,289,1453.5,1,0.624190065,0.975778547,FALSE
P43220,7FIM,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7FIM,B,337,30.5,1,0.727861771,0.15625,FALSE
P43220,7FIM,A,226,28.5,1,0.48812095,0.146919431,FALSE
P43220,7FIM,R,382,2033,1,0.825053996,1,TRUE
P43220,7FIM,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7FIM,P,29,23,1,0.062634989,0.206896552,FALSE
P43220,7KI0,A,229,32,1,0.494600432,0.121495327,FALSE
P43220,7KI0,B,375,30.5,1,0.809935205,0.131004367,FALSE
P43220,7KI0,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,7KI0,N,130,34.5,1,0.280777538,0.153846154,FALSE
P43220,7KI0,P,33,23,1,0.071274298,0.121212121,FALSE
P43220,7KI0,R,400,2043.5,1,0.863930886,0.9575,TRUE
P43220,7KI1,A,364,41,1,0.786177106,0.163346614,FALSE
P43220,7KI1,B,380,30.5,1,0.820734341,0.128205128,FALSE
P43220,7KI1,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7KI1,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7KI1,R,398,2049,1,0.859611231,0.964824121,TRUE
P43220,7KI1,P,32,23,1,0.069114471,0.125,FALSE
P43220,7LCI,R,413,2105,1,0.892008639,0.949152542,TRUE
P43220,7LCI,A,245,33,1,0.529157667,0.12987013,FALSE
P43220,7LCI,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7LCI,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7LCJ,R,408,2087.5,1,0.881209503,0.953431373,TRUE
P43220,7LCK,R,402,2087.5,1,0.86825054,0.967661692,TRUE
P43220,7LLL,A,233,31,1,0.503239741,0.092592593,FALSE
P43220,7LLL,B,340,30.5,1,0.734341253,0.15625,FALSE
P43220,7LLL,G,58,30.5,1,0.125269978,0.214285714,FALSE
P43220,7LLL,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7LLL,P,28,22.5,1,0.060475162,0.285714286,FALSE
P43220,7LLL,R,366,1924.5,1,0.79049676,0.99726776,TRUE
P43220,7LLY,A,196,32.5,1,0.423326134,0.157142857,FALSE
P43220,7LLY,B,339,30.5,1,0.732181425,0.15625,FALSE
P43220,7LLY,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7LLY,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7LLY,P,26,22,1,0.056155508,0.24,FALSE
P43220,7LLY,R,355,1856,1,0.766738661,0.997183099,TRUE
P43220,7RG9,A,220,29.5,1,0.475161987,0.083333333,FALSE
P43220,7RG9,B,339,30.5,1,0.732181425,0.15625,FALSE
P43220,7RG9,E,232,51.5,1,0.501079914,0.156097561,FALSE
P43220,7RG9,G,59,30.5,1,0.127429806,0.210526316,FALSE
P43220,7RG9,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7RG9,R,268,1369.5,1,0.578833693,0.996268657,FALSE
P43220,7RGP,A,216,30,1,0.466522678,0.113207547,FALSE
P43220,7RGP,B,339,30.5,1,0.732181425,0.15625,FALSE
P43220,7RGP,E,232,51.5,1,0.501079914,0.156097561,FALSE
P43220,7RGP,G,59,30.5,1,0.127429806,0.210526316,FALSE
P43220,7RGP,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7RGP,P,31,23,1,0.066954644,0.193548387,FALSE
P43220,7RGP,R,378,2004,1,0.816414687,0.997354497,TRUE
P43220,7RTB,A,235,31,1,0.507559395,0.118181818,FALSE
P43220,7RTB,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7RTB,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,7RTB,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7RTB,R,385,2036.5,1,0.831533477,0.992207792,TRUE
P43220,7RTB,P,30,24.5,1,0.064794816,0.321428571,FALSE
P43220,7S15,R,383,2003,1,0.827213823,0.979112272,TRUE
P43220,7S1M,A,233,31,1,0.503239741,0.092592593,FALSE
P43220,7S1M,B,340,30.5,1,0.734341253,0.15625,FALSE
P43220,7S1M,G,58,30.5,1,0.125269978,0.214285714,FALSE
P43220,7S1M,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7S1M,P,29,22.5,1,0.062634989,0.24137931,FALSE
P43220,7S1M,R,381,2033.5,1,0.822894168,0.997375328,TRUE
P43220,7S3I,A,233,31,1,0.503239741,0.092592593,FALSE
P43220,7S3I,B,340,30.5,1,0.734341253,0.15625,FALSE
P43220,7S3I,G,58,30.5,1,0.125269978,0.214285714,FALSE
P43220,7S3I,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,7S3I,R,264,1344.5,1,0.570194384,0.996212121,FALSE
P43220,7VBH,A,210,31.5,1,0.453563715,0.173913043,FALSE
P43220,7VBH,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7VBH,P,30,27.5,1,0.064794816,0.407407407,FALSE
P43220,7VBH,R,382,2033,1,0.825053996,1,TRUE
P43220,7VBH,B,337,30.5,1,0.727861771,0.15625,FALSE
P43220,7VBH,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7VBI,A,227,29.5,1,0.490280778,0.131455399,FALSE
P43220,7VBI,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7VBI,P,29,23,1,0.062634989,0.206896552,FALSE
P43220,7VBI,R,382,2033,1,0.825053996,1,TRUE
P43220,7VBI,B,337,30.5,1,0.727861771,0.15625,FALSE
P43220,7VBI,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,7X8R,A,234,33,1,0.505399568,0.126126126,FALSE
P43220,7X8R,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7X8R,G,55,30.5,1,0.118790497,0.226415094,FALSE
P43220,7X8R,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7X8R,R,299,1492,1,0.645788337,0.993311037,FALSE
P43220,7X8S,A,235,28,1,0.507559395,0.135135135,FALSE
P43220,7X8S,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,7X8S,G,54,30.5,1,0.11663067,0.230769231,FALSE
P43220,7X8S,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,7X8S,R,300,1495.5,1,0.647948164,0.993333333,FALSE
P43220,8JIP,R,386,2073.5,1,0.833693305,1,TRUE
P43220,8JIP,A,245,27.5,1,0.529157667,0.099585062,FALSE
P43220,8JIP,P,30,22,1,0.064794816,0.166666667,FALSE
P43220,8JIP,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,8JIP,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,8JIP,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,8JIR,A,229,27.5,1,0.494600432,0.106666667,FALSE
P43220,8JIR,P,30,28,1,0.064794816,0.2,FALSE
P43220,8JIR,B,340,30.5,1,0.734341253,0.15625,FALSE
P43220,8JIR,G,58,30.5,1,0.125269978,0.214285714,FALSE
P43220,8JIR,N,128,34.5,1,0.276457883,0.153846154,FALSE
P43220,8JIR,R,383,2056.5,1,0.827213823,1,TRUE
P43220,8JIS,A,238,27.5,1,0.514038877,0.111111111,FALSE
P43220,8JIS,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,8JIS,P,29,21.5,1,0.062634989,0.24,FALSE
P43220,8JIS,G,57,30.5,1,0.123110151,0.218181818,FALSE
P43220,8JIS,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,8JIS,R,386,2073.5,1,0.833693305,1,TRUE
P43220,8WG7,A,232,42,1,0.501079914,0.260869565,FALSE
P43220,8WG7,B,338,30.5,1,0.730021598,0.15625,FALSE
P43220,8WG7,G,56,30.5,1,0.120950324,0.222222222,FALSE
P43220,8WG7,N,126,34.5,1,0.272138229,0.153846154,FALSE
P43220,8WG7,R,278,1442,1,0.600431965,1,FALSE
Q13324,3N93,A,540,552,1,1.313868613,0.582352941,FALSE
Q13324,3N93,B,524,488.5,1,1.274939173,0.597402597,FALSE
Q13324,3N93,C,18,14,1,0.04379562,0.222222222,FALSE
Q13324,3N93,D,2,0,0,0,0,FALSE
Q13324,3N93,E,2,0,0,0,0,FALSE
Q13324,3N95,A,567,548,1,1.379562044,0.497461929,FALSE
Q13324,3N95,B,537,556,1,1.306569343,0.598802395,FALSE
Q13324,3N95,C,523,475.5,1,1.272506083,0.588235294,FALSE
Q13324,3N95,D,510,481.5,1,1.240875912,0.65,FALSE
Q13324,3N95,E,18,15,1,0.04379562,0.222222222,FALSE
Q13324,3N95,F,18,15,1,0.04379562,0.222222222,FALSE
Q13324,3N95,G,2,0,0,0,0,FALSE
Q13324,3N95,H,2,0,0,0,0,FALSE
Q13324,3N95,I,2,0,0,0,0,FALSE
Q13324,3N95,J,2,0,0,0,0,FALSE
Q13324,3N96,A,496,562,1,1.206812652,0.801587302,TRUE
Q13324,3N96,B,504,552,1,1.226277372,0.73880597,TRUE
Q13324,3N96,C,491,516,1,1.194647202,0.785123967,TRUE
Q13324,3N96,D,486,522,1,1.182481752,0.827586207,TRUE
Q13324,3N96,E,18,19,1,0.04379562,0.222222222,FALSE
Q13324,3N96,F,18,19,1,0.04379562,0.222222222,FALSE
Q13324,3N96,G,16,19,1,0.03892944,0.25,FALSE
Q13324,3N96,H,13,19,1,0.03163017,0.307692308,FALSE
Q13324,3N96,I,2,0,0,0,0,FALSE
Q13324,3N96,J,2,0,0,0,0,FALSE
Q13324,3N96,K,2,0,0,0,0,FALSE
Q13324,3N96,L,2,0,0,0,0,FALSE
Q13324,6PB1,P,290,1512,1,0.705596107,0.968965517,TRUE
Q13324,6PB1,U,40,28,1,0.097323601,0.125,FALSE
Q13324,6PB1,A,227,38,1,0.552311436,0.162393162,FALSE
Q13324,6PB1,B,338,32,1,0.822384428,0.101503759,FALSE
Q13324,6PB1,G,57,23.5,1,0.138686131,0.214285714,FALSE
Q13324,6PB1,N,126,36,1,0.306569343,0.126984127,FALSE
Q13324,7TRY,P,325,1710.5,1,0.790754258,1,TRUE
Q13324,7TRY,U,39,28,1,0.094890511,0.128205128,FALSE
Q13324,7TRY,A,222,49,1,0.540145985,0.233160622,FALSE
Q13324,7TRY,B,338,32,1,0.822384428,0.101503759,FALSE
Q13324,7TRY,G,56,23.5,1,0.136253041,0.218181818,FALSE
Q13324,7TRY,H,231,59.5,1,0.562043796,0.208737864,FALSE
Q13324,7TS0,P,296,1582.5,1,0.720194647,1,TRUE
Q13324,7TS0,U,36,28,1,0.087591241,0.138888889,FALSE
Q13324,7TS0,A,224,36,1,0.545012165,0.155660377,FALSE
Q13324,7TS0,B,341,32,1,0.829683698,0.100371747,FALSE
Q13324,7TS0,G,57,23.5,1,0.138686131,0.214285714,FALSE
Q13324,7TS0,H,232,59.5,1,0.564476886,0.207729469,FALSE
Q6QNK2,7EPT,A,213,43.5,1,0.243707094,0.172043011,FALSE
Q6QNK2,7EPT,B,340,45.5,1,0.389016018,0.219178082,FALSE
Q6QNK2,7EPT,G,58,22.5,1,0.066361556,0.120689655,FALSE
Q6QNK2,7EPT,N,126,54.5,1,0.14416476,0.266666667,FALSE
Q6QNK2,7EPT,R,273,1366,1,0.312356979,0.996336996,FALSE
Q6QNK2,7WU2,A,210,35,1,0.2402746,0.125628141,FALSE
Q6QNK2,7WU2,B,339,45.5,1,0.387871854,0.219178082,FALSE
Q6QNK2,7WU2,C,56,22.5,1,0.064073227,0.125,FALSE
Q6QNK2,7WU2,N,128,54.5,1,0.146453089,0.262295082,FALSE
Q6QNK2,7WU2,R,277,1411,1,0.316933638,1,FALSE
P47872,6WI9,A,194,31.5,1,0.440909091,0.110526316,FALSE
P47872,6WI9,B,338,38,1,0.768181818,0.187096774,FALSE
P47872,6WI9,G,55,35,1,0.125,0.127272727,FALSE
P47872,6WI9,N,126,32.5,1,0.286363636,0.261261261,FALSE
P47872,6WI9,P,27,21,1,0.061363636,0.148148148,FALSE
P47872,6WI9,R,368,1942,1,0.836363636,1,TRUE
P47872,6WZG,P,27,21,1,0.061363636,0.148148148,FALSE
P47872,6WZG,R,379,2020,1,0.861363636,1,TRUE
P47872,6WZG,A,240,38.5,1,0.545454545,0.11814346,FALSE
P47872,6WZG,B,338,38,1,0.768181818,0.187096774,FALSE
P47872,6WZG,G,55,35,1,0.125,0.127272727,FALSE
P47872,6WZG,N,126,32.5,1,0.286363636,0.261261261,FALSE
P47872,7D3S,P,27,21,1,0.061363636,0.148148148,FALSE
P47872,7D3S,R,266,1357.5,1,0.604545455,1,FALSE
P47872,7D3S,A,230,46.5,1,0.522727273,0.173267327,FALSE
P47872,7D3S,B,340,38,1,0.772727273,0.187096774,FALSE
P47872,7D3S,G,57,35,1,0.129545455,0.140350877,FALSE
P47872,7D3S,N,128,32.5,1,0.290909091,0.256637168,FALSE
Q03431,1BL1,A,31,146,1,0.05227656,0.935483871,FALSE
Q03431,3C4M,A,799,525.5,1,1.347386172,0.218061674,FALSE
Q03431,3C4M,B,699,547,1,1.178752108,0.287709497,FALSE
Q03431,3C4M,C,27,18,1,0.045531197,0.111111111,FALSE
Q03431,3C4M,D,35,18,1,0.059021922,0.085714286,FALSE
Q03431,3C4M,E,2,0,0,0,0,FALSE
Q03431,3C4M,F,2,0,0,0,0,FALSE
Q03431,3H3G,A,704,548.5,1,1.187183811,0.286501377,FALSE
Q03431,3H3G,B,27,22,1,0.045531197,0.185185185,FALSE
Q03431,3H3G,C,2,0,0,0,0,FALSE
Q03431,3L2J,A,484,607,1,0.81618887,0.809859155,TRUE
Q03431,3L2J,B,484,607,1,0.81618887,0.809859155,TRUE
Q03431,3L2J,C,2,0,0,0,0,FALSE
Q03431,3L2J,D,2,0,0,0,0,FALSE
Q03431,4Z8J,A,264,28.5,1,0.445193929,0.058139535,FALSE
Q03431,4Z8J,B,24,40,1,0.040472175,1,FALSE
Q03431,5EMB,A,260,28.5,1,0.438448567,0.059055118,FALSE
Q03431,5EMB,B,25,35,1,0.042158516,0.857142857,FALSE
Q03431,6NBF,R,378,1906,1,0.637436762,0.970899471,FALSE
Q03431,6NBF,P,32,23,1,0.053962901,0.15625,FALSE
Q03431,6NBF,A,227,39,1,0.382799325,0.114537445,FALSE
Q03431,6NBF,B,338,38,1,0.569983137,0.078369906,FALSE
Q03431,6NBF,G,57,25,1,0.096121417,0.087719298,FALSE
Q03431,6NBF,N,126,38,1,0.212478921,0.227272727,FALSE
Q03431,6NBH,R,389,1962.5,1,0.655986509,0.971722365,FALSE
Q03431,6NBH,P,34,23,1,0.057335582,0.147058824,FALSE
Q03431,6NBH,A,225,40.5,1,0.379426644,0.094170404,FALSE
Q03431,6NBH,B,338,38,1,0.569983137,0.078369906,FALSE
Q03431,6NBH,G,57,25,1,0.096121417,0.087719298,FALSE
Q03431,6NBH,N,126,38,1,0.212478921,0.227272727,FALSE
Q03431,6NBI,R,372,1895.5,1,0.627318718,0.989247312,FALSE
Q03431,6NBI,P,30,23,1,0.050590219,0.166666667,FALSE
Q03431,6NBI,A,221,39,1,0.372681282,0.076923077,FALSE
Q03431,6NBI,B,338,38,1,0.569983137,0.078369906,FALSE
Q03431,6NBI,G,57,25,1,0.096121417,0.087719298,FALSE
Q03431,6NBI,N,126,38,1,0.212478921,0.227272727,FALSE
Q03431,7UZO,A,225,550.5,1,0.379426644,0.448888889,FALSE
Q03431,7UZO,B,39,23,1,0.065767285,0.179487179,FALSE
Q03431,7UZP,A,144,550.5,1,0.242833052,0.701388889,FALSE
Q03431,7UZP,B,30,17,1,0.050590219,0.1,FALSE
Q03431,7UZP,C,146,550.5,1,0.246205734,0.691780822,FALSE
Q03431,7UZP,D,29,17,1,0.048903879,0.103448276,FALSE
Q03431,7UZP,E,140,550.5,1,0.23608769,0.721428571,FALSE
Q03431,7UZP,F,27,17,1,0.045531197,0.111111111,FALSE
Q03431,7VVJ,A,232,40,1,0.391231029,0.094827586,FALSE
Q03431,7VVJ,B,339,38,1,0.571669477,0.078125,FALSE
Q03431,7VVJ,G,57,25,1,0.096121417,0.087719298,FALSE
Q03431,7VVJ,N,128,38,1,0.215851602,0.223214286,FALSE
Q03431,7VVJ,P,32,22,1,0.053962901,0.1875,FALSE
Q03431,7VVJ,R,366,1908.5,1,0.617200675,1,FALSE
Q03431,7VVK,A,230,40,1,0.387858347,0.095652174,FALSE
Q03431,7VVK,B,340,38,1,0.573355818,0.07788162,FALSE
Q03431,7VVK,G,55,25,1,0.092748735,0.090909091,FALSE
Q03431,7VVK,N,128,38,1,0.215851602,0.223214286,FALSE
Q03431,7VVK,P,34,19,1,0.057335582,0.147058824,FALSE
Q03431,7VVK,R,334,1684,1,0.563237774,1,FALSE
Q03431,7VVL,A,230,40,1,0.387858347,0.095652174,FALSE
Q03431,7VVL,B,335,38,1,0.564924115,0.079113924,FALSE
Q03431,7VVL,G,53,25,1,0.089376054,0.094339623,FALSE
Q03431,7VVL,N,128,38,1,0.215851602,0.223214286,FALSE
Q03431,7VVL,P,34,19,1,0.057335582,0.147058824,FALSE
Q03431,7VVL,R,347,1784.5,1,0.585160202,0.997118156,FALSE
Q03431,7VVM,A,230,40,1,0.387858347,0.095652174,FALSE
Q03431,7VVM,B,335,38,1,0.564924115,0.079113924,FALSE
Q03431,7VVM,G,54,25,1,0.091062395,0.092592593,FALSE
Q03431,7VVM,N,128,38,1,0.215851602,0.223214286,FALSE
Q03431,7VVM,P,32,19,1,0.053962901,0.15625,FALSE
Q03431,7VVM,R,354,1841,1,0.596964587,1,FALSE
Q03431,7VVN,A,230,40,1,0.387858347,0.095652174,FALSE
Q03431,7VVN,B,338,38,1,0.569983137,0.078369906,FALSE
Q03431,7VVN,G,56,25,1,0.094435076,0.089285714,FALSE
Q03431,7VVN,N,128,38,1,0.215851602,0.223214286,FALSE
Q03431,7VVN,P,34,19,1,0.057335582,0.147058824,FALSE
Q03431,7VVN,R,300,1449.5,1,0.505902192,1,FALSE
Q03431,7VVO,A,230,40,1,0.387858347,0.095652174,FALSE
Q03431,7VVO,B,338,38,1,0.569983137,0.078369906,FALSE
Q03431,7VVO,G,56,25,1,0.094435076,0.089285714,FALSE
Q03431,7VVO,N,128,38,1,0.215851602,0.223214286,FALSE
Q03431,7VVO,P,5,12,1,0.008431703,0.4,FALSE
Q03431,7VVO,R,302,1483.5,1,0.509274874,1,FALSE
